첨부파일	Lab 일련번호	분류	도포 날짜	원단	점착제	경화제	첨가제	도포량	작업자	점착력	가열압착	내열성	내후성	내습성	야외폭로	가공/유지력	절곡	레이저컷팅	내충격성	비고
	2543	기초실험(수성이형제/추천배합) 2503 - MTD _ 80도1시간	2025-7-28 0:00:00	(G75_Z-2004(30)+Z-730(70)+V-02-L2(12))	920	(CX100/0.4%)(SV02/3%)		(1.2)(#12)	진호철	(160,120)*(초/90/BA)+(20)*(박리력/180)						0	0	0	0	
	2541	가공용(918F/SGO-133C,423TM 대체)2115+CX100/1.75%	2025-7-29 0:00:00	(T45/T45)	918	(CX100/1.75%)(SV02/2.5%)	(TSR5903/10%)(SA3/0.2%)	(2)(#8)	박다영	(130,135)*(초/90/BA)	(>275)*(가/90/BA)					0	0	0	0	
	2539	기초실험(수성이형제/추천배합) 2503 -TSR _ 배합직후	2025-7-28 0:00:00	(G75_Z-2004(30)+Z-730(70)+V-02-L2(12))	920	(CX100/0.4%)(SV02/3%)		(1.2)(#12)	진호철	(165,160)*(초/90/BA)+(75)*(박리력/180)						0	0	0	0	
	2540	기초실험(수성이형제/추천배합) 2503 -TSR + V-02-L2(30) _ 배합직후	2025-7-28 0:00:00	(G75_Z-2004(30)+Z-730(70)+V-02-L2(30))	920	(CX100/0.4%)(SV02/3%)		(1.2)(#12)	진호철	(140,140)*(초/90/BA)+(80)*(박리력/180)						0	0	0	0	
25-08-07_2551,2577,2592,2594-2596_내열150도(BA)_탈리 및 백탁 및 스탑마킹.pdf	2551	건축내외장재용(DCM 알루미늄 복합판넬용) 2550+CX100 0.75%	2025-7-29 0:00:00	(BW68/BW68)	921	(CX100/0.75%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(255,250,210,225,240,250)*(초/90/BA)	(>304,255,300)*(가/90/BA)	(양호,양호,탈리)*(150도15분/BA)	(8일양호)*(BA)			0	0	0	0	
	2552	건축내외장재용(DCM 알루미늄 복합판넬용) 2550+CX100 1.0%	2025-7-29 0:00:00	(BW68/BW68)	921	(CX100/1.0%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(210,200)*(초/90/BA)	(>249)*(가/90/BA)	(양호)*(150도15분/BA)	(8일백탁)*(BA)			0	0	0	0	
	2553	건축내외장재용(DCM 알루미늄 복합판넬용) 2536+사선100mesh	2025-7-29 0:00:00	(BW68/BW68)	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(2)(#10)	이민지	(240,225)*(초/90/BA)	(>332)*(가/90/BA)	(양호)*(150도15분/BA)	(8일양호)*(BA)			0	0	0	0	
	2554	건축내외장재용(DCM 알루미늄 복합판넬용) 2553+CX100 0.6%	2025-7-29 0:00:00	(BW68/BW68)	920	(CX100/0.6%)(SV02/3%)	(MTD1501L/10%)	(2)(#10)	이민지	(195,215)*(초/90/BA)	(>291)*(가/90/BA)	(양호)*(150도15분/BA)	(8일양호)*(BA)			0	0	0	0	
	2555	건축내외장재용(DCM 알루미늄 복합판넬용) 2553+CX100 0.8%	2025-7-29 0:00:00	(BW68/BW68)	920	(CX100/0.8%)(SV02/3%)	(MTD1501L/10%)	(2)(#10)	이민지	(195,195)*(초/90/BA)		(양호)*(150도15분/BA)				0	0	0	0	
	2556	건축내외장재용(DCM 알루미늄 복합판넬용) 2555+MTD1501L 5%	2025-7-29 0:00:00	(BW68/BW68)	920	(CX100/0.8%)(SV02/3%)	(MTD1501L/5%)	(2)(#10)	이민지	(130,130)*(초/90/BA)		(양호)*(150도15분/BA)				0	0	0	0	
25-07-31_2557,2558_가열압착(BA)_탈리.pdf	2557	레이저컷팅용 점착제 개발(911F/911점착제)1930+Z-730/15%	2025-7-29 0:00:00	(G75/G75)	911	(CX100/0.8%)	(TSR5903/10%)(Z-730/15%)	(1.2)(#12)	노항우	(675,645)*(초/90/BA)	(>940_탈리)*(가/90/BA)					0	0	0	0	
25-07-31_2557,2558_가열압착(BA)_탈리.pdf	2558	레이저컷팅용 점착제 개발(911F/911점착제)1930+Z-730/30%	2025-7-29 0:00:00	(G75/G75)	911	(CX100/0.8%)	(TSR5903/10%)(Z-730/30%)	(1.2)(#12)	노항우	(580,595)*(초/90/BA)	(>1705_탈리)*(가/90/BA)					0	0	0	0	
25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_0min..pdf;25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_10min..pdf;25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_20min..pdf;25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_60min..pdf;25-08-08_SGE403,SGO103A,2559,2560,2602-2604_유지력(10cm to 10.5cm)_0min.pdf;25-08-08_SGE403,SGO103A,2559,2560,2602-2604_유지력(10cm to 10.5cm)_20min.pdf;25-08-08_SGE403,SGO103A,2559,2560,2602-2604_유지력(10cm to 10.5cm)_60min.pdf;25-08-13_SGO103A,SGE403,2559,2665-2667_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-08-13_SGO103A,SGE403,2559,2665-2667_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-08-13_SGO103A,SGE403,2559,2665-2667_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-08-13_SGO103A,SGE403,2559,2665-2667_유지력(10cm to 10.5cm)_60min._최적화.pdf	2559	약점용(SGE-403,SGO-103A대체/MMA40%+AA1%+저고형분)2512+918A사양	2025-7-30 0:00:00	(T45/T45)	S250724A	(CX100/3.5%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(12,19,11,11,9,12,8,9)*(초/90/BA)	(>73,100,80,31)*(가/90/BA)					1	0	0	0	
25-08-08_SGE403,SGO103A,2559,2560,2602-2604_유지력(10cm to 10.5cm)_0min.pdf;25-08-08_SGE403,SGO103A,2559,2560,2602-2604_유지력(10cm to 10.5cm)_20min.pdf;25-08-08_SGE403,SGO103A,2559,2560,2602-2604_유지력(10cm to 10.5cm)_60min.pdf;25-08-12_SGO103A,SGE403,2560,2602-2604_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-08-12_SGO103A,SGE403,2560,2602-2604_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-08-12_SGO103A,SGE403,2560,2602-2604_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-08-12_SGO103A,SGE403,2560,2602-2604_유지력(10cm to 10.5cm)_60min._최적화.pdf;25-08-18_SGE403,SGO103A,2560,2602,2604,2686(X)4(O)-2689(X)7(O)_유지력(10cm to 10.5cm)_0min.pdf;25-08-18_SGE403,SGO103A,2560,2602,2604,2686(X)4(O)-2689(X)7(O)_유지력(10cm to 10.5cm)_10min.pdf;25-08-18_SGE403,SGO103A,2560,2602,2604,2686(X)4(O)-2689(X)7(O)_유지력(10cm to 10.5cm)_20min.pdf;25-08-18_SGE403,SGO103A,2560,2602,2604,2686(X)4(O)-2689(X)7(O)_유지력(10cm to 10.5cm)_60min.pdf;25-08-18_SGE403,SGO103A,2560,2685,2687_내충격성(6bar,60도).pdf;25-08-18_SGE403,SGO103A,2560,2685,2687_유지력(10cm to 10.5cm)_0min.pdf;25-08-18_SGE403,SGO103A,2560,2685,2687_유지력(10cm to 10.5cm)_20min.pdf;25-08-18_SGE403,SGO103A,2560,2685,2687_유지력(10cm to 10.5cm)_60min.pdf;25-08-20_SGO103A,2560,2722-2726_유지력(10cm to 10.5cm)_0min.pdf;25-08-20_SGO103A,2560,2722-2726_유지력(10cm to 10.5cm)_20min.pdf;25-08-20_SGO103A,2560,2722-2726_유지력(10cm to 10.5cm)_60min.pdf;25-08-20_SGO103A,2560,2725_내충격성(6bar,60도).pdf;25-08-20_SGO103A,2560,2725_유지력(10cm to 10.5cm)_0min_최적화.pdf;25-08-20_SGO103A,2560,2725_유지력(10cm to 10.5cm)_10min_최적화.pdf;25-08-20_SGO103A,2560,2725_유지력(10cm to 10.5cm)_20min_최적화.pdf;25-08-20_SGO103A,2560,2725_유지력(10cm to 10.5cm)_60min_최적화.pdf;25-08-22_SGO-103A,2560,2752,2767-2769,2772_유지력(10cm to 10.5cm)_0min.pdf;25-08-22_SGO-103A,2560,2752,2767-2769,2772_유지력(10cm to 10.5cm)_20min.pdf;25-08-22_SGO-103A,2560,2752,2767-2769,2772_유지력(10cm to 10.5cm)_60min.pdf;25-08-25_SGO-103A,2560,2773-2777,2725,2752,2768_유지력(10cm to10.5cm)_0min._최적화.pdf;25-08-25_SGO-103A,2560,2773-2777,2725,2752,2768_유지력(10cm to10.5cm)_10min._최적쎱?솰????솈	2560	약점용(SGE-403,SGO-103A대체/MMA35%+AA1%+저고형분)2559+MMA/35%	2025-7-30 0:00:00	(T45/T45)	S250729G	(CX100/3.5%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(25,32,24,29,28,21,28,22,25,28,19,22)*(초/90/BA)	(>120,150,75,145,180,135)*(가/90/BA)		(7일양호)*(BA)			1	0	0	1	뭔가 자꾸 핀홀 생김.
25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_0min..pdf;25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_10min..pdf;25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_20min..pdf;25-08-07_SGO103A,SGE403,2559-2561_유지력(10cm to 10.5cm)_60min..pdf	2561	약점용(SGE-403,SGO-103A대체/MMA30%+AA1%+저고형분)2559+MMA/30%	2025-7-30 0:00:00	(T45/T45)	S250729F	(CX100/3.5%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(36,32)*(초/90/BA)	(>125)*(가/90/BA)					1	0	0	0	
25-07-31_913D,2562-2564_절곡(10,15mm,BA)_박리 전.pdf;25-07-31_913D,2562-2564_절곡(10,15mm,BA)_박리 후.pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_0min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_10min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_180min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_20min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_300min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_60min..pdf;25-08-08_4223RD,2562,2582_절곡(10,15mm,BA)_박리 전.pdf;25-08-08_4223RD,2562,2582_절곡(10,15mm,BA)_박리 후.pdf;25-08-14_2562(항1주)_가열압착(BA)_스탑마킹.pdf;25-08-22_2562,2582(항2)_가열압착(BA)_탈리 및 스탑마킹.pdf	2562	건축내외장재용(945BF/4233 대체/913D)REF.	2025-7-30 0:00:00	(BW68/BW68)	913	(CX100/1%)	(TSR5903/5%)	(2.7)(#8)	박다영	(145,165,185,195,140,140/235,215/225,190/190,205/220,220)*(초/90/BA/항0,0.5,1,1.5,2주)	(>190,240/235)*(가/90/BA,HL)+(>325/345_스탑마킹/480_탈리/485_탈리)*(가/90/BA/항0.5~2주)					1	1	0	0	
	2563	건축내외장재용(4233 대체/913D개선)2562 + BA:NOAA=1:1	2025-7-30 0:00:00	(BW68/BW68)	S250729H	(CX100/1%)	(TSR5903/5%)	(2.7)(#8)	박다영	(155,155)*(초/90/BA)	(>290)*(가/90/BA)					0	1	0	0	
25-07-31_913D,2562-2564_절곡(10,15mm,BA)_박리 전.pdf;25-07-31_913D,2562-2564_절곡(10,15mm,BA)_박리 후.pdf	2564	건축내외장재용(4233 대체/913D개선)2562 + CHMA>IBOMA	2025-7-30 0:00:00	(BW68/BW68)	S250729E	(CX100/1%)	(TSR5903/5%)	(2.7)(#8)	박다영	(190,175)*(초/90/BA)	(>325)*(가/90/BA)					0	1	0	0	
	2565	기초실험(수성이형제/추천배합) 2545 + Z-2004(50):Z-730(50)	2025-7-30 0:00:00	(G75_Z-2004(50)+Z-730(50)+SV-02(12))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(40,80)*(초/90/BA)+(100)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2566	기초실험(수성이형제/추천배합) 2545 + Z-2004(70):Z-730(30)	2025-7-30 0:00:00	(G75_Z-2004(70)+Z-730(30)+SV-02(12))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(250,270)*(초/90/BA)+(90)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2567	기초실험(수성이형제/추천배합) 2545 + SV-02>CX-100(동일당량비)	2025-7-30 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(1.7))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(340,330)*(초/90/BA)+(150)*(박리력/180)	(>양호)*(가/90/BA)					0	0	0	0	
	2568	기초실험(수성이형제/추천배합) 2546 + SV-02>CX-100(동일당량비)	2025-7-30 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(3.0))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(410,380,415,450)*(초/90/BA)+(170,200)*(박리력/180)	(>양호,탈리)*(가/90/BA)					0	0	0	0	
	2569	기초실험(수성이형제/추천배합) 2547 + SV-02>CX-100(동일당량비)	2025-7-30 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(4.3))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(355,390)*(초/90/BA)+(210)*(박리력/180)	(>양호)*(가/90/BA)					0	0	0	0	
	2570	기초실험(수성이형제/추천배합) 2568 + SV-02>CX100(3) + 물(336)	2025-7-31 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(3.0)+물(336))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(270,260)*(초/90/BA)+(220)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2571	기초실험(수성이형제/추천배합) 2568 + SV-02>CX100(3) + 물(672)	2025-7-31 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(3.0)+물(672))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(300,290)*(초/90/BA)+(320)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2572	기초실험(수성이형제/추천배합) 2568 + SV-02>CX100(3) + 물(672) + SA3(1)	2025-7-31 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(3.0)+물(672)+SA3(1))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(260,245)*(초/90/BA)+(340)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2573	기초실험(수성이형제/추천배합) 2568 + SV-02>CX100(3) + 물(672) + SA3(3)	2025-7-31 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(3.0)+물(672)+SA3(3))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(260,300)*(초/90/BA)+(360)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2574	기초실험(수성이형제/추천배합) 2568 + SV-02>CX100(3) + 물(672) + SA3(5)	2025-7-31 0:00:00	(G75_Z-2004(30)+Z-730(70)+CX-100(3.0)+물(672)+SA3(5))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(250,250)*(초/90/BA)+(610)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2575	건축내외장재용(DCM 알루미늄 복합판넬용) 2551+(921:913=8:2)	2025-7-31 0:00:00	(BW68/BW68)	921:913=8:2	(CX100/0.75%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(215,220)*(초/90/BA)	(>250)*(가/90/BA)	(양호)*(150도15분/BA)				0	0	0	0	
	2576	건축내외장재용(DCM 알루미늄 복합판넬용) 2575+MTD 15%	2025-7-31 0:00:00	(BW68/BW68)	921:913=8:2	(CX100/0.75%)(SV02/2.0%)	(MTD1501L/15%)	(2)(#10)	이민지	(275,260)*(초/90/BA)	(>325)*(가/90/BA)	(양호)*(150도15분/BA)				0	0	0	0	
25-08-07_2551,2577,2592,2594-2596_내열150도(BA)_탈리 및 백탁 및 스탑마킹.pdf	2577	건축내외장재용(DCM 알루미늄 복합판넬용) 2551+(921:913=5:5)	2025-7-31 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/0.75%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(195,200,265,250)*(초/90/BA)	(>295,345)*(가/90/BA)	(양호,백탁)*(150도15분/BA)				0	0	0	0	
	2578	건축내외장재용(DCM 알루미늄 복합판넬용) 2575+MTD 15%	2025-7-31 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/0.75%)(SV02/2.0%)	(MTD1501L/15%)	(2)(#10)	이민지	(260,255)*(초/90/BA)	(>310)*(가/90/BA)	(양호)*(150도15분/BA)				0	0	0	0	
	2579	기초실험(수성이형제/추천배합) 2568 + Z-2004(20) + Z-730(80)	2025-7-31 0:00:00	(G75_Z-2004(20)+Z-730(80)+CX-100(3.0))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(350,370)*(초/90/BA)+(300)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2580	기초실험(수성이형제/추천배합) 2568 + Z-2004(10) + Z-730(90)	2025-7-31 0:00:00	(G75_Z-2004(10)+Z-730(90)+CX-100(3.0))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(380,390)*(초/90/BA)+(340)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
	2581	기초실험(수성이형제/추천배합) 2568 + Z-2004(5) + Z-730(95)	2025-7-31 0:00:00	(G75_Z-2004(5)+Z-730(95)+CX-100(3.0))	920	(CX100/0.4%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(405,390)*(초/90/BA)+(410)*(박리력/180)	(>탈리)*(가/90/BA)					0	0	0	0	
25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_0min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_10min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_180min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_20min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_300min..pdf;25-08-07_S400X,4223RD,2562,2582_유지력(10cm to 10.5cm)_60min..pdf;25-08-08_4223RD,2562,2582_절곡(10,15mm,BA)_박리 전.pdf;25-08-08_4223RD,2562,2582_절곡(10,15mm,BA)_박리 후.pdf;25-08-20_2562,2582(항1.5주)_가열압착(BA)_탈리.pdf;25-08-22_2562,2582(항2)_가열압착(BA)_탈리 및 스탑마킹.pdf	2582	건축내외장재용(4233 대체/913D개선)2562+WPVC 사양 적용+사선100MESH	2025-7-31 0:00:00	(BW68/BW68)	913	(CX100/2%)(SV02/2%)	(MTD1501L/5%)	(2)(#10)	박다영	(185,165,145,120/210,215/160,220/200,225/250,250)*(초/90/BA/항0,0.5,1,1.5,2주)	(>250/225)*(가/90/BA,HL)(>310/335/340_스탑마킹/405_스탑마킹)*(가/90/BA/항0.5~2주)		(7일양호)*(BA)	(14일양호)*(SM)		1	1	0	0	
	2583	기초실험(수성이형제/추천배합) Peel Oil + 920C	2025-8-1 0:00:00	(G75_200:1)	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(385,320,300,340,350,350)*(초/90/BA)+(20/200)*(박리력/180/PeelOil O,X)	(>양호,양호)*(가/90/BA)					0	0	0	0	
	2584	기초실험(수성이형제/추천배합) 2571 + 920C + CX100(3.0)>SV02(12)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(12)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(245,225)*(초/90/BA)+(210)*(박리력/180)	(>양호)*(가/90/BA)					0	0	0	0	
25-08-07_2585-2587_가열압착(BA)_백탁.pdf	2585	기초실험(수성이형제/추천배합) 2584 + SV02(9)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(9)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(270,275)*(초/90/BA)+(190)*(박리력/180)	(>백탁)*(가/90/BA)					0	0	0	0	
	2586	기초실험(수성이형제/추천배합) 2584 + SV02(6)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(6)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(285,290)*(초/90/BA)+(210)*(박리력/180)	(>백탁)*(가/90/BA)					0	0	0	0	
25-08-07_2585-2587_가열압착(BA)_백탁.pdf	2587	기초실험(수성이형제/추천배합) 2584 + SV02(3)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(3)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(180,190)*(초/90/BA)+(180)*(박리력/180)	(>백탁)*(가/90/BA)					0	0	0	0	
	2588	기초실험(수성이형제/추천배합) 2584 + SA3(1)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(12)+SA3(1)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(275,290)*(초/90/BA)+(260)*(박리력/180)	(>양호)*(가/90/BA)					0	0	0	0	
	2589	기초실험(수성이형제/추천배합) 2584 + SA3(3)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(12)+SA3(3)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(245,290,280)*(초/90/BA)+(240,230)*(박리력/180)	(>양호)*(가/90/BA)					0	0	0	0	
	2590	기초실험(수성이형제/추천배합) 2584 + SA3(5)	2025-8-1 0:00:00	(G75_Z-2004(30)+Z-730(70)+SV-02(12)+SA3(5)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(300,260)*(초/90/BA)+(360)*(박리력/180)	(>양호)*(가/90/BA)					0	0	0	0	
	2591	기초실험(수성이형제/추천배합) 2584 + Z-2004>ZAIKTHEME	2025-8-1 0:00:00	(G75_Z-2004(30)+ZAIKTHENE(70)+SV-02(12)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(315,330)*(초/90/BA)+(270)*(박리력/180)						0	0	0	0	
25-08-07_2551,2577,2592,2594-2596_내열150도(BA)_탈리 및 백탁 및 스탑마킹.pdf	2592	건축내외장재용(DCM 알루미늄 복합판넬용) 2577+cx100 1.0%	2025-8-1 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/1.0%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(220,240)*(초/90/BA)	(>275)*(가/90/BA)	(백탁)*(150도15분/BA)				0	0	0	0	
25-08-07_타사제품(DCM),2593_내충격성(6bar,60도).pdf	2593	건축내외장재용(DCM 알루미늄 복합판넬용) 2577+cx100 1.25%	2025-8-1 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/1.25%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(205,220,230,240/260,250)*(초/90/BA/항0,0.5주)	(>300,285/335/280,295,365)*(가/90/BA/항0,0.5,1주)	(양호,양호/양호/백탁)*(150도15분/BA/항0,0.5,1주)	(7일양호)*(BA)			0	0	0	1	
25-08-07_2551,2577,2592,2594-2596_내열150도(BA)_탈리 및 백탁 및 스탑마킹.pdf	2594	건축내외장재용(DCM 알루미늄 복합판넬용) 2551+(921:913=2:8)	2025-8-1 0:00:00	(BW68/BW68)	921:913=2:8	(CX100/0.75%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(245,245)*(초/90/BA)	(>330)*(가/90/BA)	(백탁)*(150도15분/BA)				0	0	0	0	
	2595	건축내외장재용(DCM 알루미늄 복합판넬용) 2594+cx100 1.0%	2025-8-1 0:00:00	(BW68/BW68)	921:913=2:8	(CX100/1.0%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(230,220)*(초/90/BA)	(>335)*(가/90/BA)	(백탁)*(150도15분/BA)				0	0	0	0	
25-08-07_2551,2577,2592,2594-2596_내열150도(BA)_탈리 및 백탁 및 스탑마킹.pdf	2596	건축내외장재용(DCM 알루미늄 복합판넬용) 2594+cx100 1.25%	2025-8-1 0:00:00	(BW68/BW68)	921:913=2:8	(CX100/1.25%)(SV02/2.0%)	(MTD1501L/10%)	(2)(#10)	이민지	(220,230)*(초/90/BA)	(>285)*(가/90/BA)	(스탑마킹)*(150도15분/BA)				0	0	0	0	
25-08-13_2324,2597-2601_레이저컷팅(No4 1.5T,fiber).pdf;25-08-13_레이저 컷팅 요약.txt	2597	레이저컷팅용 점착 제품개발 920C + CX100/1%	2025-8-7 0:00:00	(G75_200:1)	920	(CX100/1%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(270,275)*(초/90/BA)	(>475)*(가/90/BA)					0	0	1	0	
	2598	레이저컷팅용 점착 제품개발 920C + CX100/1.2%	2025-8-7 0:00:00	(G75_200:1)	920	(CX100/1.2%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(260,230)*(초/90/BA)	(>485)*(가/90/BA)					0	0	1	0	
	2599	레이저컷팅용 점착 제품개발 920C + SV02/3%	2025-8-7 0:00:00	(G75_200:1)	920	(CX100/0.8%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(275,270)*(초/90/BA)	(>470)*(가/90/BA)					0	0	1	0	
	2600	레이저컷팅용 점착 제품개발 920C + SV02/4%	2025-8-7 0:00:00	(G75_200:1)	920	(CX100/0.8%)(SV02/4%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(265,240)*(초/90/BA)	(>450)*(가/90/BA)					0	0	1	0	
25-08-13_2324,2597-2601_레이저컷팅(No4 1.5T,fiber).pdf;25-08-13_레이저 컷팅 요약.txt	2601	레이저컷팅용 점착 제품개발 920C + CX100/1% + SV02/3%	2025-8-7 0:00:00	(G75_200:1)	920	(CX100/1%)(SV02/3%)	(MTD1501L/10%)	(1.2)(#12)	노항우	(250,255)*(초/90/BA)	(>495)*(가/90/BA)					0	0	1	0	
